catchment,longitude,latitude,mean_sp,mean_ai,mean_si,bfi,q5Frac,low_fdc,q95Frac,high_fdc
443,-118.7652817,48.98139191,55.3683816,0.786866251,-0.055725264,0.542373893,0.064825804,2.310960779,4.710525363,8.337624864
444,-120.5793686,49.09893036,69.88215275,0.52242443,-0.467388105,0.573178166,0.120491805,2.485418522,4.449413169,7.408051566
445,-124.2260513,48.71937943,31.87818285,0.287421775,-0.715134665,0.386797349,0.024637751,7.291550085,4.09421439,6.455490106
446,-123.6708069,48.72782898,25.11297956,0.439136058,-0.69421136,0.449201782,0.021847327,5.378281879,4.174099809,6.224132355
447,-124.3111115,48.57611084,26.23670427,0.313456505,-0.705291417,0.437321004,0.02826876,6.921028998,4.038394092,5.980679419
448,-140.55867,61.98817062,84.43686058,0.376181548,0.537602257,0.645750668,0.124924472,0.913571759,3.928545933,5.270321874
449,-139.496933,63.08250046,72.11579846,0.689826474,0.386782229,0.793142511,0.265920906,1.600985235,2.395683833,2.178908702
450,-139.2544403,63.28221893,71.59190601,0.715618972,0.661179515,0.684111746,0.13805528,1.979486783,3.078930715,3.306861761
451,-140.8911133,67.42417145,69.12128824,0.855444769,0.786877052,0.511075818,0.049304734,2.170855895,4.241859873,6.100434803
452,-128.9069366,60.05083084,75.95423506,0.599429935,0.464028991,0.702099157,0.196360845,1.859094479,3.204176118,4.226547445
453,-129.5500031,60.20417023,75.95017611,0.629600435,0.401677048,0.695455598,0.21025513,1.931406793,3.371332152,4.606419327
454,-123.4754181,60.24156189,69.6250326,0.699342648,0.589952627,0.698563219,0.161505661,1.584535123,3.200112167,3.824546562
455,-121.2279663,61.74272156,70.20672294,0.692958456,0.62332259,0.712628002,0.164824771,1.546028777,3.060478725,3.448627899
456,-134.8888092,67.25888824,72.21770082,0.692084092,0.754941532,0.625918784,0.123515023,1.902937216,3.322838067,4.037441253
457,-121.0602798,52.28971863,73.35010799,0.452362011,0.121840859,0.614625656,0.142418896,2.112269588,3.880398753,5.763811104
458,-88.7603302,52.30828094,63.05900359,0.651963463,0.62575399,0.631138611,0.126274596,3.198153568,3.181048205,4.051670369
459,-116.9683304,51.48139191,84.24742835,0.509088416,0.162796654,0.679580178,0.112507765,2.196134718,3.381154371,3.815046546
460,-123.1144409,51.52305984,68.98397682,0.634605573,0.040318751,0.618034436,0.088712511,3.216693579,3.931577147,5.727026766
461,-109.7861099,58.32221985,61.41528106,0.97325249,0.679156977,0.83115172,0.471407984,1.531094872,2.153065391,2.896596499
462,-114.8647232,49.89416885,66.70446298,0.730380401,0.374174163,0.656797462,0.221273173,1.637156622,4.056674764,6.42523197
463,-108.4794388,49.84444046,37.48116521,1.68748465,0.594017508,0.448631151,0.040273468,6.87454862,3.494110656,6.89417091
464,-91.45992279,49.8733902,57.71677644,0.677900503,0.606349093,0.785969024,0.3036779,2.415111544,2.596210125,3.356196415
465,-82.09100342,50.58544159,59.16247376,0.641212717,0.395139977,0.512461715,0.086551058,3.055058991,4.264222881,6.225653777
466,-104.2027817,57.58889008,66.10820768,0.913101771,0.696507895,0.855512886,0.458760711,1.434813322,1.953808266,1.959949718
467,-121.6275024,56.25111008,65.20214119,0.758085287,0.570388164,0.598411755,0.136181782,1.679703303,3.586458129,5.678410684
468,-123.6161118,55.43500137,69.14174423,0.641852727,0.118369827,0.597995628,0.179175955,1.697572521,4.279680511,7.116162835
469,-121.2041702,55.55638885,66.10708798,0.625802174,0.208931155,0.608605423,0.137675488,2.579991275,3.831379463,5.656794177
470,-126.7027817,55.42499924,62.21202799,0.688135765,0.063836476,0.790158443,0.337953997,1.44676132,2.926417356,4.022603571
471,-124.5994415,54.08528137,58.00923652,0.717189495,-0.076323035,0.711537064,0.208660078,2.102562661,3.752025518,5.769535362
472,-127.4238892,54.11806107,83.19449566,0.22613854,-0.356969351,0.731498671,0.166287129,3.211592123,2.781651095,3.206590872
473,-120.1305618,51.18000031,59.54502272,0.683791033,0.112997291,0.590243475,0.153984612,1.560790457,4.33956623,6.649721757
474,-101.3187714,50.96334076,54.93096004,0.955535937,0.707302218,0.61388023,0.161885279,2.860255601,3.772308715,5.835196208
475,-116.9672165,50.26306152,80.08384981,0.417820952,-0.090706257,0.685763139,0.205260959,1.97550439,3.484261764,5.299418727
476,-114.8683319,49.86611176,71.29436207,0.680448837,0.337097377,0.662636948,0.18671973,1.932269332,3.876477292,5.851942166
477,-117.5644379,49.46055984,69.28879122,0.530240664,-0.053743315,0.666174181,0.216066422,1.594274142,3.664219287,5.761500303
478,-69.64582825,47.61249924,57.43434351,0.495954288,0.16696288,0.462470272,0.077693617,4.549125509,4.323273931,6.898029054
479,-125.2508316,57.13027954,79.59810725,0.499697472,0.322196369,0.664835754,0.150743394,1.692586935,3.779549054,5.231415519
480,-102.1037827,53.61368942,52.99144135,1.111527094,0.743942088,0.684383108,0.027184589,6.492603697,3.770638446,5.01468994
481,-122.8874969,53.31111145,55.95956467,0.947093199,0.229359445,0.680816429,0.252549975,1.430436469,3.587625875,5.608839103
482,-102.1950607,52.85947037,53.61374773,1.061318577,0.749834413,0.490248714,0.011059801,8.418609233,4.548238835,7.985306727
483,-122.2236099,52.84360886,64.90772975,0.542216044,0.099100426,0.751566463,0.230412131,2.43435917,2.835937423,3.787645743
484,-120.066391,51.64944077,66.29741468,0.558146225,0.089806984,0.686008057,0.153550473,2.599297905,3.399661267,4.766192442
485,-85.07225037,53.09130859,64.02344208,0.645736046,0.611778739,0.68477069,0.132121956,3.69605123,2.970183589,3.6479586
486,-122.6532288,51.84860992,60.96997866,0.744090834,-0.059263795,0.752146996,0.18677654,2.18508957,2.727996579,2.679796561
487,-123.9333267,56.52833176,81.01567128,0.526691314,0.381997215,0.605953451,0.142196073,1.589509539,4.223126274,6.291393677
488,-117.1791687,51.48332977,72.71945866,0.597046287,0.151895823,0.70692747,0.177827702,1.496195523,3.318228209,4.035369157
489,-117.6230774,55.71459961,58.85069384,0.88265984,0.483674545,0.647607348,0.10833556,2.851575863,3.484639688,5.144337505
490,-115.6344376,49.61193848,68.70508579,0.697694574,0.101809751,0.654597438,0.17810742,1.780821762,3.875039759,6.104225214
491,-122.6166687,54.0111084,71.02707212,0.502837837,0.066609842,0.709281726,0.176864001,2.8004634,2.906506316,3.589291317
492,-120.2411118,51.04138947,66.64369207,0.552299412,0.08955676,0.694209784,0.172766814,2.215458556,3.290120163,4.418116155
493,-128.4319458,54.63056183,71.93026766,0.415042996,-0.057549982,0.660783047,0.147708154,2.391348003,3.390573546,4.537163072
494,-126.0972214,59.41249847,74.27615801,0.597318797,0.482994624,0.716862482,0.21906913,1.345888946,3.230195804,4.156960061
495,-111.4021912,56.78034973,57.12187165,0.97383228,0.701605893,0.750698849,0.211998737,1.863029353,2.802695163,3.29793273
496,-121.3938904,50.35694122,57.11397118,0.665467754,0.012781812,0.732969077,0.248433159,1.714473652,3.061770828,4.26193186
497,-97.52494049,57.30205917,68.08068647,0.804243305,0.731614463,0.771985796,0.264689746,2.170046029,2.742761065,3.339021878
498,-95.73925018,56.95291901,67.60384784,0.80951095,0.727582488,0.751964399,0.210612794,3.065010948,2.678978816,3.369799378
499,-114.5709534,50.94892883,67.37850146,0.72468124,0.683461916,0.691176048,0.286731259,1.692480348,2.867312798,4.474636803
500,-114.2449112,50.68854904,60.11707995,0.806792401,0.692717011,0.575629327,0.124993047,2.632355792,3.572333264,5.930745009
501,-115.019249,51.64625168,70.07386237,0.670729734,0.719283987,0.66132764,0.177215327,1.80509338,3.176095927,4.222942999
502,-113.7947235,52.35401917,50.24482638,1.152216635,0.788248042,0.375267688,0.051578996,3.997992414,4.345768065,9.155058315
503,-124.2750015,54.4180603,63.76183734,0.689803913,0.073963018,0.79625259,0.296325837,2.022842015,2.577732357,3.232007826
504,-116.470932,52.00119019,87.18968446,0.492807379,0.236634655,0.663011202,0.085880439,1.629996332,3.465942644,3.996339985
505,-114.8558197,52.2521019,64.57571906,0.734196372,0.762188362,0.708987114,0.222916852,2.345722961,2.957726188,4.195089087
506,-104.7358322,55.64749908,57.26352517,1.089176015,0.763240351,0.916523004,0.482411219,1.572170352,1.879021477,1.91439321
507,-128.3305664,54.48332977,79.07943243,0.267657874,-0.2534528,0.6470538,0.128500102,3.38489262,3.130378387,3.939811881
508,-95.12000275,54.85639191,63.6788398,0.848165351,0.720726945,0.860615379,0.242930557,3.825380614,2.22872071,2.601744144
509,-114.1443787,49.48865891,67.21725409,0.848747392,0.197045325,0.578019822,0.120178016,2.406010429,4.276164635,6.836815497
510,-92.17630768,48.38256073,54.05965475,0.729967149,0.551496592,0.779883182,0.248432883,2.925088798,2.7242544,3.700405446
511,-92.72383118,48.85021973,55.57346819,0.692187951,0.628423641,0.736366115,0.234551899,3.035594158,2.800959515,3.73073804
512,-110.2172775,54.35515976,52.50189467,1.210665121,0.79281013,0.672278451,0.079330674,4.680957761,3.54795148,4.69720656
513,-98.77693939,60.78652954,77.22025268,0.700300186,0.699185442,0.911009381,0.565796503,1.231866974,1.729853242,1.681280836
514,-115.5717697,51.17222977,82.53164201,0.589312294,0.378511966,0.697920926,0.199299606,1.205523745,3.408710507,4.388002592
515,-97.05386353,64.77828217,79.72729252,0.771397967,0.700155542,0.767106515,0.30512711,1.898068444,2.922984556,4.140463908
516,-118.0587006,52.91019058,83.09460911,0.45256287,0.23314855,0.682703221,0.113763549,1.702671184,3.26199559,3.504722938
517,-117.5694199,53.4242897,77.2459874,0.527999544,0.367362557,0.708487786,0.178159145,1.240619812,3.152491435,3.574456093
518,-116.6314926,53.47018051,62.04065319,0.760482253,0.717267044,0.586446343,0.109357309,2.268425775,3.658001961,5.418497356
519,-116.1620178,53.69704819,57.67152357,0.837641332,0.735873752,0.577018087,0.10555385,2.594781839,3.671438367,5.715415902
520,-115.0047379,53.60419083,54.34526778,0.906429836,0.787752079,0.563137465,0.084685523,2.872506687,3.790922356,5.592765662
521,-115.4171677,55.31554031,55.8889646,0.867748749,0.755803496,0.41688328,0.018855214,7.028615561,4.372870459,7.554365542
522,-111.2554169,56.68527985,58.66387081,1.047849655,0.752767158,0.796574262,0.374168015,1.39374869,2.356180042,2.94527741
523,-115.859642,60.74300003,59.60852359,1.209321299,0.660620472,0.6245889,0.032682375,4.167934619,3.827665576,4.681424774
524,-115.0217514,64.38774872,73.55207442,1.016203778,0.647454114,0.659144148,0.107996336,3.869404538,3.608259417,5.079934163
525,-137.537384,61.56044006,69.0345467,0.744297525,0.664680224,0.744295831,0.010651221,13.49210611,3.219331728,3.734130203
526,-136.982193,61.19499969,68.37507666,0.88811714,0.545509157,0.565234469,0.003033494,16.93642573,3.943541983,5.8787038
527,-132.1302795,56.70806122,80.62723937,0.307861768,-0.033741487,0.71845523,0.125861399,2.157712746,2.693303502,2.221549807
528,-131.6689911,56.73443985,84.53869598,0.217720831,-0.170659294,0.692829694,0.114822881,2.74222793,2.77832293,2.500786075
529,-127.2041626,54.80994034,48.65884133,0.53396343,-0.0987406,0.526208551,0.033742085,5.654773565,4.423962189,6.370523088
530,-122.9691162,49.49716949,63.76671179,0.192123839,-0.555346804,0.487207082,0.102380508,4.724354186,2.931278927,4.135899874
531,-125.0857162,49.7365799,38.33923397,0.293663067,-0.597719641,0.408330313,0.002933633,14.46164926,4.107574748,6.096138854
532,-126.8200607,50.13568878,49.37664827,0.204512497,-0.567130596,0.32801511,0.015346426,8.343995823,4.509426348,6.608270236
533,-127.6978989,50.29013062,33.5001507,0.218610486,-0.495833051,0.357813211,0.041115303,6.185852186,4.114499996,6.173827676
534,-127.8822479,50.73450089,34.20790789,0.246276341,-0.458618341,0.300106614,0.013389421,8.300487745,4.518467932,6.795153097
535,-121.9674835,49.09738159,64.43910867,0.265107797,-0.539902934,0.695084798,0.262254933,2.80634411,2.459565929,3.005760586
536,-122.2322998,49.002491,8.705787915,0.378869595,-0.55208819,0.648542918,0.154988004,3.665163091,2.839677456,3.683898039
537,-121.663002,49.1017189,73.1172661,0.261668661,-0.541359424,0.683685654,0.25743917,2.732566085,2.529824053,3.191605163
538,-122.6600876,49.09569931,8.476418658,0.370169625,-0.566085554,0.437744362,0.099961756,2.589350513,3.68117854,5.745745643
539,-116.8989029,51.5265007,82.5606322,0.509417854,0.133488234,0.669269763,0.160539063,1.857222329,3.618209849,5.179244702
540,-118.125473,49.90518188,65.97124391,0.597307027,0.026274555,0.542936481,0.133849992,1.390390841,4.837951549,8.462578221
541,-87.95339203,53.71175003,65.83675696,0.651941131,0.64382052,0.729104203,0.202878499,2.835781191,2.946261035,3.803492453
542,-115.8967285,49.71366119,62.34131606,0.834166581,0.025020825,0.625882567,0.138747451,2.688815857,4.135105295,6.803030005
543,-116.179718,48.9991684,56.38717083,0.796793546,-0.176656664,0.567124461,0.081020013,2.687176304,4.393338893,7.301211401
544,-120.5035324,49.45970154,63.74048545,0.54216193,-0.466439561,0.570833685,0.12546427,2.52724703,4.40765127,7.312460512
545,-120.1523132,49.37696838,58.94699667,0.638522839,-0.426369042,0.576388676,0.122189225,2.457696219,4.36697418,7.271645022
546,-120.0111694,49.71234131,57.68380764,0.807807149,-0.126467587,0.561084935,0.20553322,1.150728014,4.141113893,7.768961816
547,-118.2152786,48.98443985,54.20952895,0.820069438,-0.081332082,0.566266168,0.069677732,2.432297737,4.467812748,7.405294531
548,-135.7411041,60.85110855,73.71266414,0.534945393,0.065237497,0.750404851,0.160815141,1.842099216,2.861295707,2.626815048
549,-137.0096741,62.56782913,65.93969243,0.845819506,0.957457696,0.529772947,0.022315351,7.13841332,3.774817163,5.320458612
550,-122.519722,52.97306061,53.93580238,0.928023375,0.277358051,0.506493494,0.101888947,2.344485628,4.532447525,8.121430169
551,-136.5805664,62.82971954,72.14375116,0.74511667,0.606341882,0.682589305,0.139672269,2.300558758,3.259855435,3.82204578
552,-133.3778076,62.2207489,74.10797166,0.682763342,0.566743441,0.652875374,0.117111377,2.288778152,3.500246469,4.327531274
553,-139.0426025,62.20497131,65.40324819,0.829341243,0.918272416,0.626578083,0.169485574,2.065485088,3.253627214,4.570654741
554,-113.9933167,54.45029068,51.26824467,1.045727172,0.783097241,0.56674083,0.077487297,3.709578092,4.083743186,6.337327839
555,-113.2879562,54.72203064,57.57857509,0.899542291,0.659879793,0.719475867,0.15924884,2.495887924,2.921297877,3.437012393
556,-117.72,51.68,91.7492791,0.367053586,0.018589148,0.656021323,0.090189181,2.033474548,3.497459012,3.807517638
557,-114.84,51.28,59.1579135,0.826420806,0.778817657,0.607683846,0.123813971,3.354470794,3.187218464,4.947142818
558,-116.05,50.89,70.89835531,0.746606734,0.233050596,0.578964489,0.023674563,5.898074268,4.576315975,7.011391424
559,-117.75,50.28,81.28927427,0.472460837,-0.04906045,0.606864438,0.155855262,2.146312565,4.088377232,6.795452046
560,-116.95,49.91,78.8058099,0.456766912,-0.064971536,0.63550669,0.166222984,2.005387735,3.983079198,6.30608433
561,-125.24,49.89,61.43974494,0.245249166,-0.572026585,0.528682059,0.08985364,5.284854804,2.922800061,3.951072927
562,-120.07,49.37,63.29692422,0.773649033,-0.194826786,0.492724421,0.064200233,3.232007845,4.646069612,8.314858136
563,-67.65583038,49.33055878,69.29747872,0.422049032,0.184651186,0.561699086,0.189240047,2.290204646,3.756450273,5.382493138
564,-124.28,49.32,36.22094329,0.358061104,-0.63139193,0.475158244,0.095035152,3.296131064,3.615971515,5.579512222
565,-117.94,49.02,60.31563056,0.627365141,-0.187475629,0.546491513,0.072333372,1.760857766,4.588666227,7.478256107
566,-78.85333252,48.3666687,58.42368669,0.561459349,0.298469721,0.602008496,0.237098345,2.064060434,3.207365858,4.764935114
567,-65.11,47.44,59.40725199,0.494065059,0.02365896,0.58087602,0.205858831,2.37734136,3.530122061,5.442547382
568,-128.6,54.06,77.57134104,0.178255341,-0.290776398,0.585378041,0.156125333,3.740040672,2.806903547,3.655619549
569,-60.98,46.37,52.75614089,0.341489678,-0.112079902,0.552692283,0.198350408,2.706172309,3.200924425,4.769164831
570,-65.17,45.95,48.00178274,0.524858799,-0.057727819,0.428938626,0.057413938,5.535462812,4.028376417,6.077624216
571,-72.86,45.95,47.02376149,0.555208618,0.174062505,0.353405293,0.026942835,6.947507169,4.444618818,7.42536258
572,-75.09139252,45.79167175,50.67029468,0.509595627,0.21008053,0.683611708,0.184840997,3.762837074,2.894319448,4.100150136
573,-79.38,45.67,48.9189745,0.566127768,0.174262102,0.579881178,0.096760314,5.305600807,3.252579693,4.470530612
574,-75.15,45.43,46.78101491,0.614891425,0.157234877,0.385242551,0.034295778,5.947655627,4.680910122,7.279495106
575,-74.64,45.16,44.65987549,0.620867871,0.156750866,0.400512987,0.00997562,10.93561414,4.382147343,6.672128484
576,-77.12,44.84,44.71691788,0.653639197,0.132163232,0.609432423,0.053129619,7.360438943,2.944210589,3.717451205
577,-81.18,44.54,32.562279,0.644171595,0.105493491,0.468313927,0.046262539,5.446900378,3.797398501,5.638566814
578,-79.19,44.27,36.64232541,0.706653564,0.19058337,0.664910949,0.301843473,2.454526209,2.461199354,3.56138927
579,-79.89,44.11,37.05147922,0.715168565,0.168866517,0.66523265,0.32361167,2.102672465,2.634864143,4.043878958
580,-81.54,43.68,32.31192684,0.634191614,0.114975325,0.379652385,0.020766576,7.899590604,4.397627418,6.808589136
581,-80.15,43.15,29.53653797,0.757333461,0.143756115,0.494210849,0.086528084,4.599221525,3.6394567,5.247929333
582,-80.99,43.06,31.46995502,0.686732217,0.15476439,0.448924386,0.088748573,4.222432212,3.754464498,6.03542761
583,-81.21,42.78,28.55934765,0.705518189,0.150502526,0.320505302,0.02948447,5.56636029,4.409624241,7.708608936
584,-65.22186279,44.43677902,38.44562964,0.508063394,-0.10691949,0.585991353,0.060095232,7.358369343,2.879634606,3.540153021
585,-63.6875,44.76446915,37.07492818,0.490327924,-0.085871611,0.340485895,0.045094713,5.945511353,4.034790334,6.43775172
586,-127.7141724,55.43360901,65.6954536,0.373177536,-0.0198676,0.624285645,0.129376041,2.873678347,3.287828121,4.20745998
587,-82.60028076,46.51158142,54.30355142,0.663108528,0.271054034,0.648101697,0.081325014,6.780904911,3.10176766,4.228195798
588,-81.19911194,46.58335876,50.81757908,0.698660514,0.245723564,0.551777774,0.14202167,3.402157328,3.324598257,5.31136919
589,-80.8215332,46.47528076,48.31099372,0.730133296,0.245137926,0.509322573,0.138094645,3.474847865,3.431442775,5.385793962
590,-62.38233185,46.45314026,42.80430198,0.473517274,-0.039298552,0.609841882,0.204926284,2.991821696,2.944011246,4.132620153
591,-86.60722351,48.84910965,58.02850845,0.631967482,0.425954203,0.566402076,0.161643662,2.343762965,3.688963113,5.50177749
592,-84.2816925,46.56285858,50.69438952,0.629932408,0.326311336,0.432941024,0.021489139,9.267078957,4.047377081,6.293979032
593,-79.82141876,44.24980927,35.25468692,0.738135097,0.168652839,0.610479731,0.216088272,2.895360716,3.031784138,4.585292583
594,-80.45503235,43.18972015,34.22232277,0.69489933,0.140772332,0.526169243,0.194677973,2.455094274,3.307179948,5.244694984
595,-80.7108078,43.37722015,35.40618977,0.673988863,0.135364549,0.372020245,0.0576786,4.535739231,4.172622906,7.006269179
596,-80.63260651,43.36447144,34.3732968,0.709325226,0.138493614,0.759684424,0.517803221,1.181856606,2.077145984,3.042184519
597,-81.05693817,42.74607849,28.18716512,0.699664337,0.147228297,0.354622783,0.046510293,4.764934783,4.297786464,7.427384498
598,-82.00839233,42.65061188,26.88992565,0.74768638,0.16167042,0.424746519,0.056674833,4.513112394,4.289224214,6.640962999
599,-82.29842377,42.81203079,26.38086108,0.765037564,0.144062042,0.311897373,0.009544173,8.757587019,4.757016537,7.75669869
600,-79.38324738,43.13346863,29.42067365,0.771165034,0.122320517,0.274282769,0.000308142,20.92657285,5.115154138,8.755304892
601,-79.9881134,43.3888588,33.83858089,0.753486591,0.135933807,0.661929095,0.142257323,4.017438884,2.853426021,3.577499704
602,-80.05281067,43.28292084,31.32663159,0.759340579,0.137936934,0.548705658,0.032902133,8.220437566,3.329442767,4.514828639
603,-79.58441925,43.79008102,33.90502999,0.788652407,0.160335646,0.536821575,0.167236139,3.153829528,3.071124537,4.750502694
604,-79.62757874,43.81130981,35.34413151,0.76002526,0.171479681,0.662076294,0.323422865,2.10523078,2.733890549,4.167268875
605,-79.05610657,43.8488884,33.92579267,0.717344727,0.133460242,0.590057337,0.282005796,1.98539041,2.929740199,4.679200042
606,-75.34378052,45.26250076,45.037757,0.63519177,0.155610631,0.395618568,0.042593989,5.387834864,4.424566288,7.37142077
607,-55.64125061,51.44921875,76.51138848,0.337294301,-0.010178521,0.4753376,0.07703877,4.529439117,3.868719216,5.602366797
608,-56.6151886,49.36724854,65.07163991,0.414044061,-0.078620577,0.568233376,0.16383179,3.899662435,3.030888336,4.131962968
609,-56.93399811,47.74330902,59.33183747,0.3468043,-0.159380536,0.435398964,0.126660192,3.290962802,3.501650473,5.171073212
610,-53.08211136,48.04278183,49.11494051,0.454723704,-0.132532716,0.526347727,0.127456332,4.370988717,3.108145615,4.38008641
611,-52.74505997,47.52906036,43.44085028,0.490355393,-0.199105145,0.512749641,0.185522051,2.844578533,3.224758279,4.799641928
612,-116.4926376,55.44821167,53.26252212,1.025291125,0.676634325,0.35463504,0.000494441,17.67536209,4.128579484,8.590317472
613,-123.7254715,48.7892189,12.50154025,0.486216842,-0.6664047,0.44901185,0.024283058,4.394449155,4.150195374,6.426066567
614,-117.7293472,50.73445892,74.75376866,0.420120546,-0.160940008,0.719554009,0.289385245,1.611616975,3.312017738,5.198621793
615,-105.5433273,59.15000153,68.01700905,0.884921758,0.686889324,0.919124813,0.572141379,1.240619713,1.671346333,1.551935773
616,-131.1544342,57.90082932,77.43778179,0.488417595,0.267995762,0.666895754,0.146467816,1.480846067,3.568125619,4.645225432
617,-121.8503571,54.0786705,73.9134361,0.442619384,0.079904144,0.704306847,0.170525766,2.432044285,3.154387868,4.103856536
618,-72.48806,48.68638992,64.97135178,0.450013904,0.328449758,0.660874183,0.269118654,2.087665393,3.018330896,4.196574644
619,-119.7402802,50.76499939,56.77923822,0.609459397,0.00912183,0.74559266,0.287698974,1.747447763,3.061187184,4.590491548
620,-66.94805908,47.90866852,59.95684056,0.481538019,0.154355792,0.535692658,0.172637041,2.297143911,4.018871246,6.208064791
621,-121.8022232,49.31111145,75.11783475,0.268020719,-0.534669997,0.760823158,0.345816834,2.090086654,2.305445557,2.664264888
622,-126.898613,54.61806107,69.72432593,0.400202213,-0.242834098,0.68940527,0.168573578,2.647857215,3.18774126,4.276975135
623,-123.5366669,52.06999969,70.50900253,0.517063023,-0.241399905,0.730106729,0.141386044,2.543954818,2.928710831,3.04199745
624,-124.9181137,50.98952866,81.78581974,0.259861419,-0.398958293,0.698910727,0.151687278,2.658789923,2.804364791,2.793752793
625,-115.0713882,49.50999832,68.62320937,0.706409971,0.226607098,0.67307082,0.216791686,2.027270501,3.663779496,5.64584176
626,-127.9444427,53.56943893,88.33406226,0.154273528,-0.351026497,0.606809316,0.079524363,4.75244056,3.033337928,3.507473271
627,-126.68,55.98,80.00390232,0.424695203,0.031530748,0.519083568,0.081554806,2.71419358,4.728996769,7.20218298
628,-127.5,54.6,85.46414473,0.310277586,-0.225636364,0.654746749,0.115434528,2.340422899,3.351773775,3.808789743
629,-124.24,54.61,57.92153137,0.89213953,0.060137486,0.469048537,0.126449684,2.232037243,5.004708021,8.933422823
630,-68.56551,47.01169,56.74721297,0.522212104,0.139210382,0.592495225,0.131681035,4.228291081,3.433598433,5.105053832
631,-68.07313,44.79691,43.2310475,0.616851406,-0.033489029,0.540397024,0.08907159,5.375772407,3.396561987,4.686847768
632,-68.14985,45.80527,51.56226144,0.565503464,0.033343674,0.501295413,0.055790389,6.105272746,3.831388174,5.326693107
633,-69.58119,45.23568,52.17393475,0.532749467,0.04893354,0.446707667,0.050773444,6.290798868,3.895349711,6.010939823
634,-70.16213,44.98744,50.12457033,0.528375939,0.07279075,0.465926783,0.095423388,4.308206118,3.831302926,5.972178924
635,-71.17197,44.96168,51.53257137,0.472751462,0.161519486,0.456008023,0.116354937,3.573693415,3.746527991,6.064255367
636,-71.05872,44.31072,47.0039462,0.479165275,0.132948015,0.431728597,0.095682249,4.193126751,3.756105106,6.319785467
637,-70.62632,44.75157,50.15458749,0.519566633,0.090520622,0.440654456,0.081249804,4.67208696,3.861904752,6.298202614
638,-70.60039,44.3434,45.59950451,0.563538019,0.033382514,0.479261525,0.047126629,7.501495433,3.613985083,5.392219734
639,-71.00569,43.15747,35.99129184,0.699311903,-0.022013707,0.497301222,0.03923877,7.565156258,3.335295423,4.839673588
640,-71.89296,43.56186,40.86559307,0.606134783,0.070603691,0.500110474,0.07832758,5.615423152,3.712850655,5.479278096
641,-71.83983,41.48743,14.93308304,0.718098337,-0.023745287,0.557346319,0.024533599,9.851710972,3.008032599,3.802236755
642,-72.17296,41.87382,22.161857,0.686306573,0.043392165,0.535980146,0.036903753,8.270170166,3.001044501,4.106858198
643,-72.05134,41.75061,21.27444067,0.692226692,0.04541429,0.581391589,0.119101612,4.273227757,2.879770323,4.022647172
644,-71.80225,44.57153,45.78840498,0.51918267,0.145962427,0.4825548,0.115534706,4.17893222,3.490086467,5.407107425
645,-71.47415,44.25389,43.40606115,0.469170085,0.146882118,0.543450743,0.197490445,2.704329155,3.265846491,4.914316304
646,-72.21213,44.21836,42.43527012,0.559465721,0.170599508,0.579906138,0.167467795,3.548406897,2.971406329,4.20668497
647,-72.36594,44.09478,41.77389661,0.540434524,0.183441163,0.61241213,0.143970861,4.193031164,2.903609281,3.832134058
648,-72.66255,44.00276,43.70933893,0.528123658,0.188369296,0.578837741,0.108963526,5.136980427,3.073747237,4.381770856
649,-72.66126,43.88571,41.34934319,0.551287675,0.161114159,0.571936114,0.131698948,4.30978991,3.131125239,4.404150405
650,-72.77633,42.73597,37.2662457,0.533254733,0.087510204,0.509927454,0.099391679,4.992911253,3.323549818,4.976023021
651,-72.70524,42.79432,37.87912228,0.545310771,0.083651991,0.549513247,0.107064586,5.016388766,3.212938181,4.587119151
652,-73.03143,42.30441,30.79945452,0.524500764,0.101214167,0.498139315,0.072372488,5.90889733,3.234029591,4.915235515
653,-72.9751,42.07967,27.61153849,0.538599741,0.105659836,0.449582026,0.02994268,8.514527143,3.433457842,5.370499967
654,-72.54759,41.32971,15.67907096,0.729816336,-0.01881953,0.507487281,0.021387615,9.608859736,3.1989762,4.383004226
655,-73.23597,42.63857,31.39276507,0.555801033,0.058067641,0.562481824,0.123477919,4.709401459,3.01369837,4.283502135
656,-74.26812,42.25692,29.41807908,0.543761556,0.151583537,0.456761193,0.057239243,6.14330438,3.360497464,5.216225052
657,-74.3438,42.39659,30.16460672,0.578943111,0.150732831,0.503881355,0.060549407,5.695665412,3.269281101,4.69926488
658,-74.53833,42.44596,29.13752065,0.613986848,0.111435141,0.45772545,0.029539255,8.611583961,3.440602684,5.272809298
659,-74.42639,41.9147,26.17544804,0.506373771,0.098989548,0.553276029,0.120650397,4.66852894,2.977754481,4.258842948
660,-74.86063,39.34938,8.597045209,0.951582857,0.048236862,0.735850634,0.282209102,2.790729343,2.381331718,3.031604783
661,-74.55636,42.20133,29.42091285,0.545886844,0.112998764,0.533655163,0.088497804,5.591524921,3.039694741,4.345736609
662,-74.65448,42.08086,30.19249536,0.526977479,0.101827398,0.523078008,0.091685006,5.495487364,2.959145684,4.274304486
663,-74.80096,42.18552,29.01077098,0.583588772,0.089669227,0.520377037,0.073377228,6.314461302,3.094130412,4.336894205
664,-74.87784,42.28871,29.9000047,0.600566708,0.102217023,0.534736208,0.080235281,5.981701669,3.031014404,4.182995196
665,-74.48483,42.01478,29.4791899,0.475622527,0.110251385,0.508128457,0.105282017,5.011051874,3.184781016,4.961769936
